ScripNo,Exch,series,symbol,opttype,StrikePrice,ExpiryDate,MLot
1588444,NOP,OPTIDX,NIFTY,CE,8300,2017-06-29,75
1588445,NOP,OPTIDX,NIFTY,PE,8300,2017-06-29,75
1588446,NOP,OPTIDX,NIFTY,CE,8400,2017-06-29,75
1588447,NOP,OPTIDX,NIFTY,PE,8400,2017-06-29,75
1588446,NOP,OPTIDX,NIFTY,CE,8400,2017-06-29,75
1588447,NOP,OPTIDX,NIFTY,PE,8400,2017-06-29,75
1590217,NOP,OPTIDX,NIFTY,CE,8500,2017-06-29,75
1590218,NOP,OPTIDX,NIFTY,PE,8500,2017-06-29,75
1590217,NOP,OPTIDX,NIFTY,CE,8500,2017-06-29,75
1590218,NOP,OPTIDX,NIFTY,PE,8500,2017-06-29,75
1776932,NOP,OPTIDX,NIFTY,CE,8600,2017-06-29,75
1776933,NOP,OPTIDX,NIFTY,PE,8600,2017-06-29,75
1776932,NOP,OPTIDX,NIFTY,CE,8600,2017-06-29,75
1776933,NOP,OPTIDX,NIFTY,PE,8600,2017-06-29,75
2041765,NOP,OPTIDX,NIFTY,CE,8700,2017-06-29,75
2041766,NOP,OPTIDX,NIFTY,PE,8700,2017-06-29,75
2041765,NOP,OPTIDX,NIFTY,CE,8700,2017-06-29,75
2041766,NOP,OPTIDX,NIFTY,PE,8700,2017-06-29,75
2094675,NOP,OPTIDX,NIFTY,CE,8800,2017-06-29,75
2094676,NOP,OPTIDX,NIFTY,PE,8800,2017-06-29,75
2094675,NOP,OPTIDX,NIFTY,CE,8800,2017-06-29,75
2094676,NOP,OPTIDX,NIFTY,PE,8800,2017-06-29,75
2204365,NOP,OPTIDX,NIFTY,PE,8900,2017-06-29,75
2204366,NOP,OPTIDX,NIFTY,CE,8900,2017-06-29,75
2204365,NOP,OPTIDX,NIFTY,PE,8900,2017-06-29,75
2204366,NOP,OPTIDX,NIFTY,CE,8900,2017-06-29,75
2233966,NOP,OPTIDX,NIFTY,CE,9000,2017-06-29,75
2233967,NOP,OPTIDX,NIFTY,PE,9000,2017-06-29,75
2233966,NOP,OPTIDX,NIFTY,CE,9000,2017-06-29,75
2233967,NOP,OPTIDX,NIFTY,PE,9000,2017-06-29,75
2253605,NOP,OPTIDX,NIFTY,CE,9100,2017-06-29,75
2253606,NOP,OPTIDX,NIFTY,PE,9100,2017-06-29,75
2253605,NOP,OPTIDX,NIFTY,CE,9100,2017-06-29,75
2253606,NOP,OPTIDX,NIFTY,PE,9100,2017-06-29,75
2257075,NOP,OPTIDX,NIFTY,CE,9200,2017-06-29,75
2257076,NOP,OPTIDX,NIFTY,PE,9200,2017-06-29,75
2257075,NOP,OPTIDX,NIFTY,CE,9200,2017-06-29,75
2257076,NOP,OPTIDX,NIFTY,PE,9200,2017-06-29,75
2310285,NOP,OPTIDX,NIFTY,CE,9300,2017-06-29,75
2310286,NOP,OPTIDX,NIFTY,PE,9300,2017-06-29,75
2310285,NOP,OPTIDX,NIFTY,CE,9300,2017-06-29,75
2310286,NOP,OPTIDX,NIFTY,PE,9300,2017-06-29,75
2310692,NOP,OPTIDX,NIFTY,CE,9400,2017-06-29,75
2310693,NOP,OPTIDX,NIFTY,PE,9400,2017-06-29,75
2310692,NOP,OPTIDX,NIFTY,CE,9400,2017-06-29,75
2310693,NOP,OPTIDX,NIFTY,PE,9400,2017-06-29,75
2313125,NOP,OPTIDX,NIFTY,CE,9500,2017-06-29,75
2313126,NOP,OPTIDX,NIFTY,PE,9500,2017-06-29,75
2313125,NOP,OPTIDX,NIFTY,CE,9500,2017-06-29,75
2313126,NOP,OPTIDX,NIFTY,PE,9500,2017-06-29,75
2319648,NOP,OPTIDX,NIFTY,CE,9600,2017-06-29,75
2319649,NOP,OPTIDX,NIFTY,PE,9600,2017-06-29,75
2323092,NOP,OPTIDX,NIFTY,CE,9700,2017-06-29,75
2323093,NOP,OPTIDX,NIFTY,PE,9700,2017-06-29,75
2329532,NOP,OPTIDX,NIFTY,CE,9800,2017-06-29,75
2329533,NOP,OPTIDX,NIFTY,PE,9800,2017-06-29,75
2354950,NOP,OPTIDX,NIFTY,CE,9900,2017-06-29,75
2354951,NOP,OPTIDX,NIFTY,PE,9900,2017-06-29,75
3698606,NOP,OPTIDX,NIFTY,CE,10000,2017-09-28,75
3698607,NOP,OPTIDX,NIFTY,PE,10000,2017-09-28,75
3698575,NOP,OPTIDX,NIFTY,CE,10100,2017-09-28,75
3698576,NOP,OPTIDX,NIFTY,PE,10100,2017-09-28,75
3698624,NOP,OPTIDX,NIFTY,CE,10200,2017-09-28,75
3698625,NOP,OPTIDX,NIFTY,PE,10200,2017-09-28,75
3698590,NOP,OPTIDX,NIFTY,CE,10300,2017-09-28,75
3698591,NOP,OPTIDX,NIFTY,PE,10300,2017-09-28,75
3698592,NOP,OPTIDX,NIFTY,CE,10400,2017-09-28,75
3698593,NOP,OPTIDX,NIFTY,PE,10400,2017-09-28,75
3698594,NOP,OPTIDX,NIFTY,CE,10500,2017-09-28,75
3698595,NOP,OPTIDX,NIFTY,PE,10500,2017-09-28,75
3698596,NOP,OPTIDX,NIFTY,CE,10600,2017-09-28,75
3698597,NOP,OPTIDX,NIFTY,PE,10600,2017-09-28,75
3698598,NOP,OPTIDX,NIFTY,CE,10700,2017-09-28,75
3698599,NOP,OPTIDX,NIFTY,PE,10700,2017-09-28,75
3698600,NOP,OPTIDX,NIFTY,CE,10800,2017-09-28,75
3698601,NOP,OPTIDX,NIFTY,PE,10800,2017-09-28,75
3698602,NOP,OPTIDX,NIFTY,CE,10900,2017-09-28,75
3698603,NOP,OPTIDX,NIFTY,PE,10900,2017-09-28,75
3698612,NOP,OPTIDX,NIFTY,CE,11000,2017-09-28,75
3698613,NOP,OPTIDX,NIFTY,PE,11000,2017-09-28,75
3702219,NOP,OPTIDX,NIFTY,PE,11100,2017-09-28,75
3702220,NOP,OPTIDX,NIFTY,CE,11100,2017-09-28,75
3703013,NOP,OPTIDX,NIFTY,CE,11200,2017-09-28,75
3703014,NOP,OPTIDX,NIFTY,PE,11200,2017-09-28,75
3706239,NOP,OPTIDX,NIFTY,CE,6100,2017-09-28,75
3706240,NOP,OPTIDX,NIFTY,PE,6100,2017-09-28,75
3698614,NOP,OPTIDX,NIFTY,CE,6200,2017-09-28,75
3698615,NOP,OPTIDX,NIFTY,PE,6200,2017-09-28,75
3698616,NOP,OPTIDX,NIFTY,CE,6300,2017-09-28,75
3698617,NOP,OPTIDX,NIFTY,PE,6300,2017-09-28,75
3698618,NOP,OPTIDX,NIFTY,CE,6400,2017-09-28,75
3698530,NOP,OPTIDX,NIFTY,PE,6400,2017-09-28,75
3698531,NOP,OPTIDX,NIFTY,CE,6500,2017-09-28,75
3698532,NOP,OPTIDX,NIFTY,PE,6500,2017-09-28,75
3698533,NOP,OPTIDX,NIFTY,CE,6600,2017-09-28,75
